loss,mae,val_loss,val_mae
0.2945454716682434,0.3970881998538971,0.3559354245662689,0.46876317262649536
0.29387277364730835,0.3957812488079071,0.3569762110710144,0.470101535320282
0.29291054606437683,0.39442121982574463,0.36275243759155273,0.4731723666191101
0.2932456433773041,0.39499330520629883,0.3395354747772217,0.4543605148792267
0.2915112376213074,0.3919958472251892,0.31305378675460815,0.43110644817352295
0.2923632562160492,0.393886536359787,0.32334578037261963,0.4387171268463135
0.2914358377456665,0.39187759160995483,0.3474244177341461,0.45714592933654785
0.2915019989013672,0.39260584115982056,0.32881486415863037,0.43957453966140747
0.29110220074653625,0.3919680714607239,0.327099084854126,0.4390001893043518
0.2904803156852722,0.39077097177505493,0.30176475644111633,0.41572827100753784
0.2906055450439453,0.3912762999534607,0.294338583946228,0.4084957242012024
0.28996720910072327,0.38988804817199707,0.3017181158065796,0.4125184416770935
0.29033637046813965,0.390786737203598,0.30127620697021484,0.40992677211761475
0.2897222638130188,0.38995158672332764,0.30523616075515747,0.41483616828918457
0.2889498770236969,0.3884052336215973,0.2970176041126251,0.4059402346611023
0.28941720724105835,0.38948506116867065,0.3017234206199646,0.4084094166755676
0.28840556740760803,0.387898713350296,0.2906506359577179,0.39530473947525024
0.2892530858516693,0.38901305198669434,0.2903650999069214,0.39450064301490784
0.2878769040107727,0.38698941469192505,0.2901076078414917,0.3959779143333435
0.2876388430595398,0.38643592596054077,0.28869470953941345,0.3925968408584595
0.2875336706638336,0.3862684965133667,0.2932650148868561,0.4003888666629791
0.2872565984725952,0.38580459356307983,0.29861271381378174,0.4019910395145416
0.2874600887298584,0.38637274503707886,0.29193416237831116,0.3962326943874359
0.2868068814277649,0.3852156698703766,0.28825896978378296,0.3920786380767822
0.28640228509902954,0.384327232837677,0.2876881957054138,0.3932115137577057
0.28664374351501465,0.38491135835647583,0.2867531180381775,0.3907738924026489
0.28627169132232666,0.38438329100608826,0.2856917381286621,0.3888673782348633
0.28580594062805176,0.3834742307662964,0.28485792875289917,0.387564480304718
0.28593116998672485,0.3836526572704315,0.28810566663742065,0.3897098898887634
0.2859375476837158,0.3839019238948822,0.2872174382209778,0.38958919048309326
0.28630661964416504,0.38447922468185425,0.29069963097572327,0.3932179808616638
0.28593599796295166,0.3837633430957794,0.2902531027793884,0.3915282189846039
0.2860604524612427,0.38419684767723083,0.2915530204772949,0.39277079701423645
0.2857123017311096,0.38348525762557983,0.29941892623901367,0.39971107244491577
0.28506559133529663,0.3825574815273285,0.2879866063594818,0.38959452509880066
0.28486230969429016,0.381916344165802,0.28486984968185425,0.38645511865615845
0.28578826785087585,0.38379329442977905,0.2847311794757843,0.3866077661514282
0.28503143787384033,0.3826351761817932,0.28917092084884644,0.3920477628707886
0.2845775783061981,0.38147199153900146,0.2843739092350006,0.38584768772125244
0.28393036127090454,0.3802616000175476,0.285928338766098,0.3873993456363678
0.28364476561546326,0.3798788785934448,0.28579947352409363,0.3868442177772522
0.2843136191368103,0.38128361105918884,0.28506627678871155,0.38616466522216797
0.2840763032436371,0.38054680824279785,0.29832252860069275,0.3984973430633545
0.2837243676185608,0.3802593946456909,0.28665292263031006,0.3874928057193756
0.2841244637966156,0.3810007572174072,0.2877812087535858,0.38910412788391113
0.2840571105480194,0.3809094727039337,0.2862522602081299,0.38746967911720276
0.28357747197151184,0.3799256980419159,0.2846841514110565,0.38603174686431885
0.2847084701061249,0.3823300302028656,0.29448366165161133,0.39504390954971313
0.28483444452285767,0.3825068175792694,0.2885223925113678,0.38967931270599365
0.2838605046272278,0.3807080090045929,0.2857595682144165,0.38792723417282104
0.28355950117111206,0.3800864815711975,0.2844768762588501,0.38537532091140747
0.2836933135986328,0.38058286905288696,0.2850756049156189,0.38637030124664307
0.28378820419311523,0.3805898427963257,0.2859134078025818,0.3879643678665161
0.28284505009651184,0.37860390543937683,0.28547000885009766,0.3874838054180145
0.28330448269844055,0.37956568598747253,0.28504854440689087,0.38662081956863403
0.2832791805267334,0.3798255920410156,0.2846614420413971,0.38586437702178955
0.282600998878479,0.3782038986682892,0.2846011817455292,0.3858755826950073
0.2828845977783203,0.37903034687042236,0.2861480414867401,0.38690418004989624
0.28267979621887207,0.3786705732345581,0.2934403121471405,0.39370280504226685
